p,q,mean_absorption_time,mean_first_hit_time,mean_tail_frequency,mean_entrenchment_degree,mean_max_nontrue_formula_frequency,mean_true_world_formula_frequency,runs_reaching_absorption,runs_reaching_first_hit
0.97,0.01,0.492,0.484,1.0,47.135,0.05274253137539486,0.9862678146788469,1000,1000
0.97,0.02,0.787,0.764,1.0,45.732,0.07797769031560375,0.9784686359885028,1000,1000
0.97,0.03,1.002,0.987,1.0,44.704,0.09746378566679344,0.9740129716327165,1000,1000
0.97,0.04,1.094,1.083,1.0,43.782,0.11595706966647035,0.9728889141076378,1000,1000
0.97,0.05,1.223,1.205,1.0,42.973,0.13322535929027607,0.9722190928264401,1000,1000
0.97,0.06,1.308,1.283,1.0,42.257,0.1482190247677262,0.9718561739855082,1000,1000
0.97,0.07,1.438,1.41,1.0,41.457,0.16463818558984486,0.9706461625224777,1000,1000
0.97,0.08,1.508,1.475,1.0,40.726,0.1793929815512075,0.9701140716155028,1000,1000
0.97,0.09,1.583,1.55,1.0,40.045,0.19326332542822,0.9696486287531682,1000,1000
0.97,0.10,1.689,1.642,1.0,39.386,0.20710335999220691,0.96915895508178,1000,1000
0.97,0.11,1.796,1.748,1.0,38.744,0.22170295264073292,0.9697630235882011,1000,1000
0.97,0.12,1.844,1.803,1.0,38.171,0.23490434304566388,0.9712356761150415,1000,1000
0.97,0.13,2.004,1.952,1.0,37.509,0.248726916885366,0.970063258491362,1000,1000
0.97,0.14,2.077,2.036,1.0,36.939,0.2606127855500117,0.970007396533689,1000,1000
0.97,0.15,2.19,2.153,1.0,36.351,0.27419289697025545,0.9707868835104961,1000,1000
0.97,0.16,2.313,2.26,1.0,35.704,0.288203829608845,0.9707919870028141,1000,1000
0.97,0.17,2.404,2.348,1.0,35.171,0.2981293994340625,0.9693495135275095,1000,1000
0.97,0.18,2.541,2.458,1.0,34.442,0.3134251004813932,0.969017703808892,1000,1000
0.97,0.19,2.572,2.519,1.0,33.889,0.32431537777743114,0.9690048454133735,1000,1000
0.97,0.20,2.679,2.612,1.0,33.37,0.33624823178340113,0.969765451123779,1000,1000
0.97,0.21,2.802,2.71,1.0,32.869,0.3478323095498235,0.9704276858519597,1000,1000
0.97,0.22,2.957,2.87,1.0,32.32,0.35950741243641665,0.9698932679422132,1000,1000
0.97,0.23,3.057,2.958,1.0,31.716,0.37174885544420616,0.9696129628308582,1000,1000
0.97,0.24,3.149,3.072,1.0,31.238,0.3825806340903057,0.9704445687888256,1000,1000
0.97,0.25,3.238,3.146,1.0,30.686,0.3954938580397443,0.9719610421471518,1000,1000
0.97,0.26,3.333,3.229,1.0,30.161,0.4055348893459212,0.9711658412255301,1000,1000
0.97,0.27,3.544,3.394,1.0,29.583,0.4175850472119661,0.970154352714154,1000,1000
0.97,0.28,3.639,3.535,1.0,29.01,0.42915624990738754,0.9701173024799009,1000,1000
0.97,0.29,3.757,3.591,1.0,28.513,0.4386284305219702,0.969081985459127,1000,1000
0.97,0.30,3.902,3.733,1.0,28.003,0.4497358628956124,0.9693833047488402,1000,1000
0.97,0.31,3.966,3.827,1.0,27.441,0.4613103063593492,0.9699077182996422,1000,1000
0.97,0.32,4.159,4.043,1.0,26.926,0.47272137706441614,0.969966306334877,1000,1000
0.97,0.33,4.317,4.163,1.0,26.57,0.4812354225647401,0.9705316236324573,1000,1000
0.97,0.34,4.493,4.294,1.0,25.829,0.49444931305523754,0.9685925461826697,1000,1000
0.97,0.35,4.578,4.435,1.0,25.385,0.505899431787534,0.9711000310779734,1000,1000
0.97,0.36,4.747,4.598,1.0,24.967,0.5138797625341092,0.9700535317307482,1000,1000
0.97,0.37,4.79,4.618,1.0,24.397,0.5254297532820049,0.9708110568763709,1000,1000
0.97,0.38,4.984,4.801,1.0,24.061,0.5331177675060538,0.9708770656367797,1000,1000
0.97,0.39,5.131,4.956,1.0,23.291,0.5464203905519537,0.9690125171729935,1000,1000
0.97,0.40,5.324,5.095,1.0,23.072,0.5544506143645893,0.971614046314696,1000,1000
0.97,0.41,5.633,5.368,1.0,22.438,0.567154228476637,0.9706168450586938,1000,1000
0.97,0.42,5.738,5.443,1.0,21.95,0.5767261620576813,0.9706557286220248,1000,1000
0.97,0.43,5.891,5.618,1.0,21.538,0.5849224232560493,0.9704352431770595,1000,1000
0.97,0.44,6.19,5.863,1.0,20.998,0.5957881798364645,0.9697084705514921,1000,1000
0.97,0.45,6.348,6.073,1.0,20.498,0.6061434927858483,0.9700910469365888,1000,1000
0.97,0.46,6.425,6.166,1.0,20.016,0.6151752579756723,0.9700955342323441,1000,1000
0.97,0.47,6.775,6.444,1.0,19.71,0.6238068336471406,0.9711430237109439,1000,1000
0.97,0.48,6.92,6.574,1.0,19.145,0.6345105294158059,0.9710213588075437,1000,1000
0.97,0.49,7.192,6.822,1.0,18.699,0.6437873052623377,0.9708354061270943,1000,1000
0.97,0.50,7.607,7.121,1.0,18.361,0.6514200880292935,0.9704245134655559,1000,1000
0.97,0.51,7.805,7.312,1.0,17.864,0.662328482814705,0.9716612033174624,1000,1000
0.97,0.52,8.185,7.612,1.0,17.228,0.6729812457448777,0.9693212965780358,1000,1000
0.97,0.53,8.366,7.861,1.0,16.97,0.6802213381910599,0.971226004254263,1000,1000
0.97,0.54,8.517,8.0,1.0,16.33,0.6907436865321079,0.9700584345806604,1000,1000
0.97,0.55,8.939,8.378,1.0,16.032,0.6984010241481923,0.9707107091251628,1000,1000
0.97,0.56,9.472,8.929,1.0,15.542,0.7075877409839343,0.9692881491496737,1000,1000
0.97,0.57,9.61,8.976,1.0,15.097,0.7178517542522875,0.9713944817221515,1000,1000
0.97,0.58,9.988,9.309,1.0,14.669,0.7253491385887557,0.9703015115246335,1000,1000
0.97,0.59,10.602,9.712,1.0,14.321,0.7341674984621424,0.9709528375962067,1000,1000
0.97,0.60,11.163,10.257,1.0,13.797,0.7433664609222921,0.9693205902519244,1000,1000
0.97,0.61,11.362,10.536,1.0,13.414,0.7524320171373476,0.9712575410308616,1000,1000
0.97,0.62,11.766,10.847,1.0,13.034,0.7591856990721763,0.9705791180732356,1000,1000
0.97,0.63,12.522,11.385,1.0,12.556,0.7694393992311572,0.9707061879865534,1000,1000
0.97,0.64,12.982,11.994,1.0,12.174,0.7775704614560898,0.9712581307556568,1000,1000
0.97,0.65,13.385,12.314,1.0,11.628,0.7869395261303366,0.9707704993371875,1000,1000
0.97,0.66,14.394,12.951,1.0,11.392,0.7931910185259523,0.9706179894616187,1000,1000
0.97,0.67,14.735,13.431,1.0,10.971,0.801903619721881,0.971857371842933,1000,1000
0.97,0.68,15.657,14.048,1.0,10.472,0.8104834512998307,0.970609045508126,1000,1000
0.97,0.69,16.364,14.922,1.0,10.235,0.8172309823572453,0.9719647165251835,1000,1000
0.97,0.70,17.053,15.573,1.0,9.708,0.8253675862980535,0.9707296898340632,1000,1000
0.97,0.71,18.166,16.166,1.0,9.355,0.8327403244668699,0.9704559132927991,1000,1000
0.97,0.72,19.054,17.302,1.0,9.023,0.8409002338293609,0.972281919269123,1000,1000
0.97,0.73,20.429,18.023,1.0,8.676,0.8470206336884653,0.9707684247449243,1000,1000
0.97,0.74,21.79,18.968,1.0,8.191,0.8561527865934847,0.9708857594191801,1000,1000
0.97,0.75,22.982,20.258,1.0,7.95,0.8621709303971538,0.9718439474200249,1000,1000
0.97,0.76,24.433,21.02,1.0,7.523,0.8688076679075271,0.9707090231001405,1000,1000
0.97,0.77,25.713,22.608,1.0,7.271,0.8756560965435513,0.9724950292738349,1000,1000
0.97,0.78,27.796,24.304,1.0,6.814,0.8838347937473641,0.9721665777327962,1000,1000
0.97,0.79,29.618,25.407,1.0,6.475,0.8901453346612952,0.9723453493702979,1000,1000
0.97,0.80,32.305,27.78,1.0,6.05,0.8965710609574563,0.9712388316903398,1000,1000
0.97,0.81,34.951,29.814,1.0,5.838,0.9027925359702922,0.9723295742424656,1000,1000
0.97,0.82,39.118,32.697,1.0,5.585,0.9082084588374271,0.9718978425132473,1000,1000
0.97,0.83,42.032,35.725,1.0,5.254,0.9148395102849255,0.9729416396642868,1000,1000
0.97,0.84,47.756,39.083,1.0,4.918,0.9208431873158451,0.9721135851577014,1000,1000
0.97,0.85,54.113,44.351,1.0,4.697,0.9256952729145257,0.9719740403954181,1000,1000
0.97,0.86,61.079,49.4,1.0,4.422,0.9311117065761879,0.9722942175480485,1000,1000
0.97,0.87,68.229,54.538,1.0,4.064,0.9369118463751201,0.9727638494097742,1000,1000
0.97,0.88,76.715,61.563,1.0,3.812,0.9421045861911614,0.9734597062282069,1000,1000
0.97,0.89,91.311,73.591,1.0,3.54,0.9469611820050531,0.9732812266892444,1000,1000
0.97,0.90,112.235,87.6,1.0,3.338,0.950954296553992,0.9731821478815159,1000,1000
0.97,0.91,131.787,102.149,1.0,3.051,0.9559598831848088,0.9740580178470346,1000,1000
0.97,0.92,170.371,132.861,1.0,2.87,0.9598428694526774,0.9744632921179901,1000,1000
0.97,0.93,234.924,182.294,1.0,2.625,0.9631632441546312,0.973707276444421,1000,1000
0.97,0.94,359.843,280.049,1.0,2.523,0.9663957732103536,0.9739039391432147,1000,1000
0.97,0.95,615.201,490.533,1.0,2.327,0.969716342477217,0.9744917792523886,1000,1000
0.97,0.96,1929.47,1583.987,1.0,2.146,0.9712080354979489,0.9731287250772689,1000,1000
0.98,0.01,0.493,0.493,1.0,47.306,0.05378707219898119,0.9906815703349555,1000,1000
0.98,0.02,0.761,0.759,1.0,46.103,0.07746978940778053,0.9857044110532456,1000,1000
0.98,0.03,0.969,0.965,1.0,45.135,0.09781634224081506,0.9833861768974643,1000,1000
0.98,0.04,1.058,1.048,1.0,44.182,0.11461491976309958,0.9799646400801894,1000,1000
0.98,0.05,1.17,1.15,1.0,43.454,0.13199283243373142,0.9812270629341884,1000,1000
0.98,0.06,1.26,1.243,1.0,42.606,0.14956346702461018,0.9807750151303869,1000,1000
0.98,0.07,1.342,1.322,1.0,41.903,0.16406887068454215,0.9802563253283897,1000,1000
0.98,0.08,1.418,1.394,1.0,41.189,0.17864587439238938,0.9797155706233175,1000,1000
0.98,0.09,1.547,1.495,1.0,40.506,0.19338465969833574,0.9792427448612641,1000,1000
0.98,0.10,1.617,1.609,1.0,39.815,0.20768570066366407,0.9790738760376384,1000,1000
0.98,0.11,1.735,1.702,1.0,39.207,0.2223999225062766,0.9802737999637555,1000,1000
0.98,0.12,1.812,1.799,1.0,38.529,0.235023696267148,0.9786678173596042,1000,1000
0.98,0.13,1.924,1.903,1.0,37.947,0.24908377977758034,0.979930157304246,1000,1000
0.98,0.14,2.063,2.04,1.0,37.396,0.2611155983155078,0.9794177192293744,1000,1000
0.98,0.15,2.125,2.086,1.0,36.794,0.27369104264453,0.9796053628961099,1000,1000
0.98,0.16,2.277,2.228,1.0,36.31,0.2863290301195041,0.9809427290244204,1000,1000
0.98,0.17,2.289,2.25,1.0,35.598,0.29910067960810555,0.9799582768181487,1000,1000
0.98,0.18,2.434,2.359,1.0,35.091,0.3107003512057063,0.9800540689946685,1000,1000
0.98,0.19,2.56,2.517,1.0,34.539,0.3230979893649538,0.9803052855663356,1000,1000
0.98,0.20,2.608,2.559,1.0,33.891,0.3359728468077188,0.9802746793189636,1000,1000
0.98,0.21,2.763,2.702,1.0,33.31,0.34853501861302605,0.9799306304067116,1000,1000
0.98,0.22,2.766,2.708,1.0,32.667,0.3623116418294989,0.9814543301450451,1000,1000
0.98,0.23,2.899,2.863,1.0,32.151,0.3732774069783967,0.9811342092566877,1000,1000
0.98,0.24,3.028,2.973,1.0,31.555,0.3843036154977313,0.9794362726739221,1000,1000
0.98,0.25,3.08,3.024,1.0,31.067,0.39402730035873523,0.9794240526439587,1000,1000
0.98,0.26,3.212,3.154,1.0,30.584,0.405766116979814,0.9805737558027712,1000,1000
0.98,0.27,3.34,3.267,1.0,29.947,0.41835706563491337,0.9798720233689903,1000,1000
0.98,0.28,3.414,3.365,1.0,29.47,0.4276048116430039,0.9794313226720255,1000,1000
0.98,0.29,3.568,3.477,1.0,28.99,0.4387453880837427,0.9800192912317307,1000,1000
0.98,0.30,3.734,3.638,1.0,28.416,0.45108086071896625,0.979999241077341,1000,1000
0.98,0.31,3.84,3.742,1.0,27.883,0.4619460412039582,0.9799374983790748,1000,1000
0.98,0.32,3.943,3.824,1.0,27.345,0.4729143296990932,0.9799418804480304,1000,1000
0.98,0.33,4.048,3.957,1.0,26.833,0.48479633411945533,0.9812707017091523,1000,1000
0.98,0.34,4.265,4.168,1.0,26.402,0.4933841152721992,0.9799404414316117,1000,1000
0.98,0.35,4.414,4.293,1.0,26.026,0.5034707551366616,0.9818563763998279,1000,1000
0.98,0.36,4.52,4.366,1.0,25.27,0.5162544710528997,0.9798437011114566,1000,1000
0.98,0.37,4.673,4.541,1.0,24.911,0.5235866521671461,0.9793093352839154,1000,1000
0.98,0.38,4.804,4.659,1.0,24.466,0.5347372267458474,0.9813007312173018,1000,1000
0.98,0.39,4.944,4.854,1.0,23.964,0.5447995870772216,0.9810479889482496,1000,1000
0.98,0.40,5.195,5.034,1.0,23.377,0.5560371918720752,0.9797193614609371,1000,1000
0.98,0.41,5.359,5.203,1.0,22.915,0.566226973730393,0.9802851898528109,1000,1000
0.98,0.42,5.417,5.278,1.0,22.39,0.5765015764513975,0.9806521035592999,1000,1000
0.98,0.43,5.674,5.493,1.0,22.002,0.5852807011997816,0.9806211191652051,1000,1000
0.98,0.44,5.836,5.615,1.0,21.492,0.5956328687133705,0.9806401098964053,1000,1000
0.98,0.45,5.973,5.802,1.0,20.928,0.6070141116725456,0.9810714465609031,1000,1000
0.98,0.46,6.187,5.972,1.0,20.485,0.6153441895204191,0.9800840806239216,1000,1000
0.98,0.47,6.435,6.267,1.0,19.969,0.6254980097370606,0.9795203305518889,1000,1000
0.98,0.48,6.642,6.32,1.0,19.506,0.6355610987354777,0.980124950293213,1000,1000
0.98,0.49,6.822,6.601,1.0,18.909,0.6462782704607362,0.9791256853968944,1000,1000
0.98,0.50,7.071,6.864,1.0,18.721,0.6530008453676727,0.9812975177085356,1000,1000
0.98,0.51,7.219,6.987,1.0,18.137,0.6632586644755087,0.9804624468125971,1000,1000
0.98,0.52,7.713,7.357,1.0,17.743,0.6721461785800555,0.9797024665329509,1000,1000
0.98,0.53,7.818,7.496,1.0,17.243,0.6822111410474015,0.9806364147073191,1000,1000
0.98,0.54,8.293,7.91,1.0,16.834,0.6915691951117199,0.9805102650655172,1000,1000
0.98,0.55,8.41,8.063,1.0,16.386,0.6997685126575268,0.9803989268803964,1000,1000
0.98,0.56,8.478,8.178,1.0,15.938,0.7082850375515866,0.9809769694539716,1000,1000
0.98,0.57,9.003,8.624,1.0,15.459,0.718059630148449,0.9803343999063334,1000,1000
0.98,0.58,9.303,8.876,1.0,14.897,0.7283241625600444,0.9796977800905554,1000,1000
0.98,0.59,9.904,9.41,1.0,14.635,0.7362662271989019,0.9808353912518698,1000,1000
0.98,0.60,10.071,9.496,1.0,14.112,0.7446062960496945,0.9797694311608043,1000,1000
0.98,0.61,10.322,9.8,1.0,13.779,0.7521373600714111,0.9806504542478225,1000,1000
0.98,0.62,10.932,10.324,1.0,13.356,0.7610741670477275,0.9805459613657044,1000,1000
0.98,0.63,11.646,10.961,1.0,12.907,0.7708879703823913,0.9805081057871037,1000,1000
0.98,0.64,11.799,11.215,1.0,12.517,0.7777021855694407,0.9805099717191822,1000,1000
0.98,0.65,12.276,11.578,1.0,12.103,0.787572237097993,0.9821707074752215,1000,1000
0.98,0.66,13.041,12.259,1.0,11.655,0.7952936349079147,0.9805051366275802,1000,1000
0.98,0.67,13.643,12.783,1.0,11.252,0.8028899825883132,0.9800358896470145,1000,1000
0.98,0.68,14.334,13.323,1.0,10.969,0.8095430036967425,0.9803025548018693,1000,1000
0.98,0.69,14.411,13.583,1.0,10.401,0.8193008871561444,0.9810131394059718,1000,1000
0.98,0.70,15.795,14.531,1.0,10.097,0.826842747004399,0.9806669470076802,1000,1000
0.98,0.71,16.156,15.195,1.0,9.614,0.8345833698679331,0.9802343966189888,1000,1000
0.98,0.72,17.173,16.021,1.0,9.339,0.841625412477764,0.9809970331382533,1000,1000
0.98,0.73,18.042,16.783,1.0,8.942,0.8491633102699186,0.98090466045986,1000,1000
0.98,0.74,19.331,17.764,1.0,8.538,0.8575636938461125,0.9812065193308833,1000,1000
0.98,0.75,19.875,18.285,1.0,8.144,0.8644315195475767,0.9813753639014667,1000,1000
0.98,0.76,21.334,19.423,1.0,7.772,0.8714214763161359,0.9808673028667063,1000,1000
0.98,0.77,23.055,21.085,1.0,7.506,0.8774991739358174,0.9807847371488194,1000,1000
0.98,0.78,24.318,22.17,1.0,7.09,0.8852029336793765,0.981117529075101,1000,1000
0.98,0.79,26.464,23.882,1.0,6.763,0.8922705411382716,0.9811891612404302,1000,1000
0.98,0.80,28.917,26.114,1.0,6.482,0.898880155695861,0.9815774465750132,1000,1000
0.98,0.81,30.556,27.098,1.0,6.039,0.9058779231848768,0.9812700283898855,1000,1000
0.98,0.82,32.51,29.039,1.0,5.736,0.9117398045273295,0.9818286094129869,1000,1000
0.98,0.83,36.49,31.959,1.0,5.423,0.9172840017366027,0.9808867118898759,1000,1000
0.98,0.84,38.864,34.502,1.0,5.127,0.923734172529069,0.9819723189416375,1000,1000
0.98,0.85,42.593,37.547,1.0,4.746,0.9295644852386872,0.9815712431143415,1000,1000
0.98,0.86,48.412,42.043,1.0,4.474,0.935731096924416,0.981904080091067,1000,1000
0.98,0.87,52.727,44.9,1.0,4.203,0.9403836779737585,0.9821360686858075,1000,1000
0.98,0.88,60.604,51.757,1.0,3.844,0.9462511439240213,0.9819226663192601,1000,1000
0.98,0.89,70.304,59.548,1.0,3.668,0.9504612868462805,0.9820311695120184,1000,1000
0.98,0.90,80.499,67.567,1.0,3.309,0.9560449554869909,0.982522898252382,1000,1000
0.98,0.91,93.904,77.928,1.0,3.087,0.9607658933057432,0.983266498521215,1000,1000
0.98,0.92,115.151,95.251,1.0,2.821,0.9644531509745816,0.9826427018210263,1000,1000
0.98,0.93,145.795,119.286,1.0,2.647,0.9688431372181596,0.9834233744577259,1000,1000
0.98,0.94,198.629,161.762,1.0,2.448,0.9723431913090576,0.9832366060865163,1000,1000
0.98,0.95,276.574,225.001,1.0,2.2,0.9760045365988287,0.9837741444424979,1000,1000
0.98,0.96,508.235,414.871,1.0,1.942,0.9787127196318347,0.9832225852494699,1000,1000
0.98,0.97,1427.272,1197.017,1.0,1.817,0.9807705744675852,0.982730107034731,1000,1000
0.99,0.01,0.505,0.501,1.0,47.57,0.053513846153846155,0.9954118853695324,1000,1000
0.99,0.02,0.758,0.749,1.0,46.503,0.07690076407663532,0.9930735713404858,1000,1000
0.99,0.03,0.94,0.938,1.0,45.542,0.09760531799108936,0.991646408707008,1000,1000
0.99,0.04,1.075,1.064,1.0,44.686,0.11576500175780975,0.9906946998859651,1000,1000
0.99,0.05,1.156,1.142,1.0,43.88,0.13300593667688007,0.9907896860721389,1000,1000
0.99,0.06,1.225,1.216,1.0,43.05,0.14894257067961836,0.9893776339363354,1000,1000
0.99,0.07,1.311,1.303,1.0,42.403,0.16307242690141688,0.9894819369108714,1000,1000
0.99,0.08,1.38,1.377,1.0,41.664,0.17982353456589859,0.9907283397364751,1000,1000
0.99,0.09,1.484,1.475,1.0,40.965,0.19402108139363414,0.9897193374738879,1000,1000
0.99,0.10,1.6,1.587,1.0,40.346,0.20801533085773935,0.9899391145238203,1000,1000
0.99,0.11,1.661,1.653,1.0,39.713,0.22168772569478454,0.9904603763844163,1000,1000
0.99,0.12,1.789,1.768,1.0,39.041,0.23612677333457027,0.9900206963156463,1000,1000
0.99,0.13,1.867,1.85,1.0,38.379,0.24938763660682642,0.9893514588486286,1000,1000
0.99,0.14,1.94,1.914,1.0,37.75,0.26322213484024487,0.9900599022642044,1000,1000
0.99,0.15,2.052,2.034,1.0,37.154,0.2768648175158888,0.9906654700442965,1000,1000
0.99,0.16,2.114,2.094,1.0,36.67,0.2868455251364957,0.9905338057284798,1000,1000
0.99,0.17,2.238,2.212,1.0,36.122,0.2987146339162595,0.9902320370591374,1000,1000
0.99,0.18,2.338,2.327,1.0,35.486,0.31185538655141876,0.9899153427110973,1000,1000
0.99,0.19,2.423,2.398,1.0,34.745,0.32648551267344417,0.9893124798962918,1000,1000
0.99,0.20,2.487,2.462,1.0,34.337,0.3358394635146037,0.9900823688422336,1000,1000
0.99,0.21,2.669,2.655,1.0,33.836,0.34808768971539317,0.9905416969703328,1000,1000
0.99,0.22,2.711,2.699,1.0,33.223,0.3591477975762557,0.9894609414620834,1000,1000
0.99,0.23,2.85,2.814,1.0,32.547,0.37345869962771416,0.9893561112315312,1000,1000
0.99,0.24,2.937,2.905,1.0,32.094,0.38319278470078777,0.9894799475270319,1000,1000
0.99,0.25,3.065,3.022,1.0,31.64,0.39436319799345904,0.9906516944473192,1000,1000
0.99,0.26,3.107,3.073,1.0,30.961,0.40812460358307284,0.9911602059598822,1000,1000
0.99,0.27,3.253,3.21,1.0,30.408,0.4188987580499373,0.989932186024676,1000,1000
0.99,0.28,3.357,3.322,1.0,29.905,0.42979153521061947,0.9902781141042734,1000,1000
0.99,0.29,3.497,3.454,1.0,29.475,0.43849178735418,0.9894569671968375,1000,1000
0.99,0.30,3.58,3.541,1.0,28.979,0.4492582068677375,0.9901121928045259,1000,1000
0.99,0.31,3.669,3.632,1.0,28.49,0.4589243781487461,0.9898273139249668,1000,1000
0.99,0.32,3.8,3.756,1.0,27.742,0.47440771008640975,0.9901148512057601,1000,1000
0.99,0.33,3.941,3.889,1.0,27.384,0.4823773033613551,0.9900901416170977,1000,1000
0.99,0.34,3.977,3.909,1.0,26.667,0.4956311122863326,0.9897114147566662,1000,1000
0.99,0.35,4.185,4.153,1.0,26.337,0.5035968993663547,0.9896972051189326,1000,1000
0.99,0.36,4.292,4.229,1.0,25.845,0.5134558622682224,0.9894857186338434,1000,1000
0.99,0.37,4.511,4.449,1.0,25.382,0.5245402322570373,0.9901925415928902,1000,1000
0.99,0.38,4.578,4.527,1.0,24.687,0.5373242686235786,0.9897201477135333,1000,1000
0.99,0.39,4.76,4.682,1.0,24.275,0.5470438935624086,0.9903368567802011,1000,1000
0.99,0.40,4.824,4.749,1.0,23.739,0.556195993900293,0.9892527500792111,1000,1000
0.99,0.41,5.038,4.943,1.0,23.21,0.568593876670905,0.9903069496546673,1000,1000
0.99,0.42,5.302,5.217,1.0,22.782,0.5772641414524973,0.9892308155068225,1000,1000
0.99,0.43,5.357,5.282,1.0,22.326,0.5869307493480785,0.9902391801006675,1000,1000
0.99,0.44,5.573,5.457,1.0,21.897,0.5960325447079995,0.9901105566680851,1000,1000
0.99,0.45,5.743,5.621,1.0,21.414,0.6058864412803514,0.9901705693824764,1000,1000
0.99,0.46,5.861,5.761,1.0,20.935,0.6155035913498116,0.9903507859960157,1000,1000
0.99,0.47,6.168,6.069,1.0,20.462,0.626418565780869,0.9908581112889183,1000,1000
0.99,0.48,6.187,6.099,1.0,19.948,0.6357720253152015,0.9907754268363199,1000,1000
0.99,0.49,6.498,6.332,1.0,19.364,0.6469665587609666,0.9898217128510607,1000,1000
0.99,0.50,6.733,6.586,1.0,19.111,0.654130521544806,0.99101456454765,1000,1000
0.99,0.51,6.934,6.801,1.0,18.486,0.6646954082418859,0.9894586149915955,1000,1000
0.99,0.52,7.213,7.071,1.0,18.156,0.6721699027543396,0.9895700203519322,1000,1000
0.99,0.53,7.361,7.25,1.0,17.644,0.6815760268422926,0.9893381191472654,1000,1000
0.99,0.54,7.721,7.542,1.0,17.279,0.6905685566203077,0.9899780466737579,1000,1000
0.99,0.55,7.79,7.658,1.0,16.77,0.7001359099209293,0.990445828016517,1000,1000
0.99,0.56,8.123,7.953,1.0,16.355,0.70905577931797,0.9905435967393675,1000,1000
0.99,0.57,8.463,8.268,1.0,15.962,0.7177310747812293,0.9907737182691717,1000,1000
0.99,0.58,8.722,8.521,1.0,15.541,0.7257139454029403,0.9904233263624005,1000,1000
0.99,0.59,9.061,8.854,1.0,15.072,0.7354417150121785,0.9906172847751945,1000,1000
0.99,0.60,9.267,8.983,1.0,14.524,0.7449329091605019,0.990021399225688,1000,1000
0.99,0.61,9.894,9.589,1.0,14.138,0.7538674690429764,0.9900268292755203,1000,1000
0.99,0.62,10.154,9.909,1.0,13.74,0.7612934641243292,0.9897817694651344,1000,1000
0.99,0.63,10.581,10.261,1.0,13.314,0.7702794898954863,0.9901549269490963,1000,1000
0.99,0.64,11.241,10.867,1.0,12.91,0.7788043460998103,0.9898250293744582,1000,1000
0.99,0.65,11.178,10.92,1.0,12.433,0.7869395885415892,0.9902175498164955,1000,1000
0.99,0.66,11.77,11.331,1.0,12.012,0.7951932482955679,0.9897667554253385,1000,1000
0.99,0.67,12.432,11.992,1.0,11.704,0.8030496377920554,0.9906013377092759,1000,1000
0.99,0.68,13.067,12.691,1.0,11.326,0.8109428678128202,0.9905372387559732,1000,1000
0.99,0.69,13.388,12.893,1.0,10.798,0.8197292277223935,0.9902184257252195,1000,1000
0.99,0.70,14.099,13.603,1.0,10.402,0.8279777946134882,0.9903633365186079,1000,1000
0.99,0.71,14.669,14.063,1.0,9.982,0.8361636473084807,0.9905483774173451,1000,1000
